WEP,Tupel,Main key,KeyGerneration,Tupelanzahl,GetKeyVotes,Key Found,Success,Test Key,millis keyvotes,seconds keyvotes,ms keyvotes,,,ms test,dauer Gesamt
 WEP104,60000,main key: bytearray(b'\xde\xc5G\x89z'),0:00:26.372645,60000,0:00:01.649266,Key found: bytearray(b'\xde\xc5G\x89z'),FALSCH,0:00:00.008253,649266,01,1649.266,008253,0,8.25,1657.52
 WEP104,70000,main key: bytearray(b'\xe3\x8e\xaeHE'),0:00:32.873961,70000,0:00:01.975237,Key found: bytearray(b'\xe3\x8e\xaeHE'),FALSCH,0:00:00.009885,975237,01,1975.237,009885,0,9.89,1985.12
 WEP104,80000,main key: bytearray(b'A)!Rr'),0:00:52.174688,80000,0:00:04.325475,Key found: bytearray(b'A)!Rr'),FALSCH,"0:00:00.024897	",325475,04,4325.475,"24897	",0,24.90,4350.37
 WEP104,20000,main key: bytearray(b'\x89\x9b\xbc\xa7H'),0:00:08.761533,20000,0:00:00.542796,,WAHR,0:00:00.269657,542796,00,542.796,269657,0,269.66,812.45
 WEP104,30000,main key: bytearray(b'\x99\xba\xe8\x8bJ'),0:00:13.103027,30000,0:00:00.830940,,WAHR,0:00:00.279398,830940,00,830.94,279398,0,279.40,1110.34
 WEP104,40000,main key: bytearray(b'0\xc9y\x95\xd6'),0:00:26.831493,40000,0:00:02.207817,,WAHR,0:00:00.572557,207817,02,2207.817,572557,0,572.56,2780.37
 WEP104,50000,main key: bytearray(b'\xb1\x9bebj'),0:00:29.289416,50000,0:00:01.374516,Key found: bytearray(b'\xb1\x9bebj'),FALSCH,0:00:00.007014,374516,01,1374.516,007014,0,7.01,1381.53
 WEP104,60000,main key: bytearray(b'\x01\xd4\xc4SD'),0:00:37.819038,60000,0:00:03.310190,Key found: bytearray(b'\x01\xd4\xc4SD'),FALSCH,0:00:00.016916,310190,03,3310.19,016916,0,16.92,3327.11
 WEP104,70000,main key: bytearray(b'\x0bC\x9d\xef\x12'),0:00:35.151866,70000,0:00:01.927336,Key found: bytearray(b'\x0bC\x9d\xef\x12'),FALSCH,0:00:00.010000,927336,01,1927.336,010000,0,10.00,1937.34
 WEP104,80000,main key: bytearray(b'\xf9\xeeL\x1a\xee'),0:00:51.099916,80000,0:00:02.072788,Key found: bytearray(b'\xf9\xeeL\x1a\xee'),FALSCH,"0:00:00.011015	",072788,02,2072.788,"11015	",0,11.02,2083.80
 WEP104,20000,main key: bytearray(b'\x0f\xb1\xdb\xdc\xda'),0:00:15.277393,20000,0:00:00.542984,,WAHR,0:00:00.267607,542984,00,542.984,267607,0,267.61,810.59
 WEP104,30000,main key: bytearray(b'\xaeM\x0f\x19\xaf'),0:00:13.044480,30000,0:00:00.816132,Key found: bytearray(b'\xaeM\x0f\x19\xaf'),FALSCH,0:00:00.006750,816132,00,816.132,006750,0,6.75,822.88
 WEP104,40000,main key: bytearray(b'\xa5J\xa2\x93d'),0:00:17.307303,40000,0:00:01.085016,Key found: bytearray(b'\xa5J\xa2\x93d'),FALSCH,0:00:00.010148,085016,01,1085.016,010148,0,10.15,1095.16
 WEP104,50000,main key: bytearray(b'\x1dF\xbdBk'),0:00:27.802065,50000,0:00:01.372076,Key found: bytearray(b'\x1dF\xbdBk'),FALSCH,0:00:00.006957,372076,01,1372.076,006957,0,6.96,1379.03
 WEP104,60000,main key: bytearray(b'\x90\x0b\xf9\xb0\xb4'),0:00:29.883220,60000,0:00:01.624921,Key found: bytearray(b'\x90\x0b\xf9\xb0\xb4'),FALSCH,0:00:00.008216,624921,01,1624.921,008216,0,8.22,1633.14
 WEP104,70000,main key: bytearray(b'\xb3/\x03\xd7*'),0:00:37.648736,70000,0:00:03.837182,Key found: bytearray(b'\xb3/\x03\xd7*'),FALSCH,0:00:00.019984,837182,03,3837.182,019984,0,19.98,3857.17
 WEP104,80000,main key: bytearray(b'_A\xc8-\x1e'),0:00:38.513120,80000,0:00:02.121156,,WAHR,"0:00:00.268529	",121156,02,2121.156,"68529	",0,68.53,2189.69
 WEP104,20000,main key: bytearray(b'+\xf6\xfc%\xc2'),0:00:13.880159,20000,0:00:00.559658,,WAHR,0:00:00.279496,559658,00,559.658,279496,0,279.50,839.15
 WEP104,30000,main key: bytearray(b'\x93\x8a\x8f\xf6\x91'),0:00:17.254052,30000,0:00:00.827167,Key found: bytearray(b'\x93\x8a\x8f\xf6\x91'),FALSCH,0:00:00.004518,827167,00,827.167,004518,0,4.52,831.69
 WEP104,40000,"main key: bytearray(b')""K1O')",0:00:17.277415,40000,0:00:01.102306,"Key found: bytearray(b')""K1O')",FALSCH,0:00:00.005719,102306,01,1102.306,005719,0,5.72,1108.03
 WEP104,50000,main key: bytearray(b'\x15\xf3\x95\xc7n'),0:00:21.685711,50000,0:00:01.374334,Key found: bytearray(b'\x15\xf3\x95\xc7n'),FALSCH,0:00:00.006988,374334,01,1374.334,006988,0,6.99,1381.32
 WEP104,60000,main key: bytearray(b'&#\x15!\xed'),0:00:27.849912,60000,0:00:02.506144,Key found: bytearray(b'&#\x15!\xed'),FALSCH,0:00:00.011008,506144,02,2506.144,011008,0,11.01,2517.15
 WEP104,70000,main key: bytearray(b' \xad\x7f\xa5\x19'),0:00:32.441440,70000,0:00:01.925192,,WAHR,0:00:00.281636,925192,01,1925.192,281636,0,281.64,2206.83
 WEP104,80000,main key: bytearray(b'\tZ\x17\x0b\xaf'),0:00:44.393352,80000,0:00:03.121022,Key found: bytearray(b'\tZ\x17\x0b\xaf'),FALSCH,"0:00:00.011962	",121022,03,3121.022,"11962	",0,11.96,3132.98
 WEP104,20000,main key: bytearray(b'(\x9f\x1e\xd5\xa0'),0:00:09.478269,20000,0:00:00.544806,,WAHR,0:00:00.275249,544806,00,544.806,275249,0,275.25,820.06
 WEP104,30000,main key: bytearray(b'W&_Y\x85'),0:00:19.534723,30000,0:00:01.648518,,WAHR,0:00:00.592115,648518,01,1648.518,592115,0,592.12,2240.63
 WEP104,40000,main key: bytearray(b'H\x1a\xe6L\x07'),0:00:27.747850,40000,0:00:01.930192,Key found: bytearray(b'H\x1a\xe6L\x07'),FALSCH,0:00:00.005690,930192,01,1930.192,005690,0,5.69,1935.88
 WEP104,50000,main key: bytearray(b'\x06VL\xaa)'),0:00:25.890238,50000,0:00:01.365745,Key found: bytearray(b'\x06VL\xaa)'),FALSCH,0:00:00.006968,365745,01,1365.745,006968,0,6.97,1372.71
 WEP104,60000,main key: bytearray(b'\xb1\x0e\x96\xfc!'),0:00:32.933882,60000,0:00:03.303646,Key found: bytearray(b'\xb1\x0e\x96\xfc!'),FALSCH,0:00:00.016867,303646,03,3303.646,016867,0,16.87,3320.51
 WEP104,70000,main key: bytearray(b'\n\xd4\x91\x951'),0:00:44.229354,70000,0:00:01.916223,Key found: bytearray(b'\n\xd4\x91\x951'),FALSCH,0:00:00.009866,916223,01,1916.223,009866,0,9.87,1926.09
 WEP104,80000,main key: bytearray(b'\x0e\x87\xccR\xf8'),0:00:56.906429,80000,0:00:04.177369,Key found: bytearray(b'\x0e\x87\xccR\xf8'),FALSCH,"0:00:00.022361	",177369,04,4177.369,"22361	",0,22.36,4199.73
 WEP104,20000,main key: bytearray(b'\xfc\xed#3\x8c'),0:00:08.788928,20000,0:00:00.545166,,WAHR,0:00:00.283550,545166,00,545.166,283550,0,283.55,828.72
 WEP104,30000,main key: bytearray(b'\xbd8\xb1?]'),0:00:15.224062,30000,0:00:00.821197,Key found: bytearray(b'\xbd8\xb1?]'),FALSCH,0:00:00.008959,821197,00,821.197,008959,0,8.96,830.16
 WEP104,40000,main key: bytearray(b'\x16e\x87\xb4p'),0:00:27.702001,40000,0:00:01.450175,Key found: bytearray(b'\x16e\x87\xb4p'),FALSCH,0:00:00.011744,450175,01,1450.175,011744,0,11.74,1461.92
 WEP104,50000,main key: bytearray(b'\xabY\xe18N'),0:00:40.911464,50000,0:00:02.762356,Key found: bytearray(b'\xabY\xe18N'),FALSCH,0:00:00.014184,762356,02,2762.356,014184,0,14.18,2776.54
 WEP104,60000,main key: bytearray(b'*6\x1d\xfa\xe8'),0:00:32.628818,60000,0:00:03.284905,,WAHR,0:00:00.578921,284905,03,3284.905,578921,0,578.92,3863.83
 WEP104,70000,"main key: bytearray(b""\xd4;5\'\x0e"")",0:00:35.297255,70000,0:00:03.068217,"Key found: bytearray(b""\xd4;5\'\x0e"")",FALSCH,0:00:00.009857,068217,03,3068.217,009857,0,9.86,3078.07
 WEP104,80000,main key: bytearray(b'\xa6#c\xa8\x88'),0:01:02.091297,80000,0:00:02.085469,Key found: bytearray(b'\xa6#c\xa8\x88'),FALSCH,"0:00:00.011126	",085469,02,2085.469,"11126	",0,11.13,2096.60
 WEP104,20000,main key: bytearray(b'y\x87J\x7f\x82'),0:00:09.586506,20000,0:00:00.552062,Key found: bytearray(b'y\x87J\x7f\x82'),FALSCH,0:00:00.004265,552062,00,552.062,004265,0,4.27,556.33
 WEP104,30000,main key: bytearray(b'\xd6\xf7\xc2\xc4\x9d'),0:00:15.941321,30000,0:00:00.839715,Key found: bytearray(b'\xd6\xf7\xc2\xc4\x9d'),FALSCH,0:00:00.004485,839715,00,839.715,004485,0,4.49,844.20
 WEP104,40000,main key: bytearray(b'\xc1\x1d>o\x82'),0:00:21.626576,40000,0:00:01.094632,,WAHR,0:00:00.273371,094632,01,1094.632,273371,0,273.37,1368.00
 WEP104,50000,main key: bytearray(b'2\xea\xc3)\x08'),0:00:23.971517,50000,0:00:01.391446,Key found: bytearray(b'2\xea\xc3)\x08'),FALSCH,0:00:00.006950,391446,01,1391.446,006950,0,6.95,1398.40
 WEP104,60000,main key: bytearray(b'\xbb!}@9'),0:00:39.525301,60000,0:00:01.675566,Key found: bytearray(b'\xbb!}@9'),FALSCH,0:00:00.008218,675566,01,1675.566,008218,0,8.22,1683.78
 WEP104,70000,main key: bytearray(b'3\xa4O\x1f\x14'),0:00:38.818816,70000,0:00:03.459152,Key found: bytearray(b'3\xa4O\x1f\x14'),FALSCH,0:00:00.019942,459152,03,3459.152,019942,0,19.94,3479.09
 WEP104,80000,main key: bytearray(b'\x93\xd0ll\x86'),0:00:40.217286,80000,0:00:02.127273,Key found: bytearray(b'\x93\xd0ll\x86'),FALSCH,"0:00:00.011045	",127273,02,2127.273,"11045	",0,11.05,2138.32
 WEP104,20000,main key: bytearray(b'gO;xcb\xd9'),0:00:15.539024,20000,0:00:00.545210,,WAHR,0:00:00.277186,545210,00,545.21,277186,0,277.19,822.40
 WEP104,30000,main key: bytearray(b'\x8d\x11n\xd5\xea'),0:00:17.217898,30000,0:00:00.818159,,WAHR,0:00:00.286594,818159,00,818.159,286594,0,286.59,1104.75
 WEP104,40000,main key: bytearray(b'?\x12\x80-3'),0:00:26.119080,40000,0:00:02.202989,Key found: bytearray(b'?\x12\x80-3'),FALSCH,0:00:00.011436,202989,02,2202.989,011436,0,11.44,2214.43
 WEP104,50000,main key: bytearray(b'\xb2\x8e`\x9a\xe7'),0:00:31.345849,50000,0:00:01.361207,Key found: bytearray(b'\xb2\x8e`\x9a\xe7'),FALSCH,0:00:00.007440,361207,01,1361.207,007440,0,7.44,1368.65
 WEP104,60000,main key: bytearray(b'\xb4\x07\xcfn\xfe'),0:00:34.941251,60000,0:00:01.644436,Key found: bytearray(b'\xb4\x07\xcfn\xfe'),FALSCH,0:00:00.008223,644436,01,1644.436,008223,0,8.22,1652.66
 WEP104,70000,main key: bytearray(b'\x06d\r\x9b\x0b'),0:00:43.094913,70000,0:00:01.862344,Key found: bytearray(b'\x06d\r\x9b\x0b'),FALSCH,0:00:00.009622,862344,01,1862.344,009622,0,9.62,1871.97
 WEP104,80000,main key: bytearray(b'\xfb\x02\xcd\xe8\x0e'),0:00:33.262825,80000,0:00:02.083303,Key found: bytearray(b'\xfb\x02\xcd\xe8\x0e'),FALSCH,"0:00:00.010971	",083303,02,2083.303,"10971	",0,10.97,2094.27
 WEP104,20000,main key: bytearray(b'\xcf\xb5\xf9D\x00'),0:00:08.908880,20000,0:00:00.545568,Key found: bytearray(b'\xcf\xb5\xf9D\x00'),FALSCH,0:00:00.032481,545568,00,545.568,032481,0,32.48,578.05
 WEP104,30000,main key: bytearray(b'q\xa3Z\xcc\xff'),0:00:13.227678,30000,0:00:00.821426,Key found: bytearray(b'q\xa3Z\xcc\xff'),FALSCH,0:00:00.004538,821426,00,821.426,004538,0,4.54,825.96
 WEP104,40000,main key: bytearray(b'8ko\x84R'),0:00:23.510060,40000,0:00:02.209022,,WAHR,0:00:00.482839,209022,02,2209.022,482839,0,482.84,2691.86
 WEP104,50000,main key: bytearray(b'\xeb\xa6S$\xf7'),0:00:22.165618,50000,0:00:01.368633,Key found: bytearray(b'\xeb\xa6S$\xf7'),FALSCH,0:00:00.007443,368633,01,1368.633,007443,0,7.44,1376.08
 WEP104,60000,main key: bytearray(b'6R\xf60\xe0'),0:00:30.564509,60000,0:00:01.653453,Key found: bytearray(b'6R\xf60\xe0'),FALSCH,0:00:00.008321,653453,01,1653.453,008321,0,8.32,1661.77
 WEP104,70000,main key: bytearray(b'WN\xfe\x88\x19'),0:00:39.931040,70000,0:00:03.722651,Key found: bytearray(b'WN\xfe\x88\x19'),FALSCH,0:00:00.020191,722651,03,3722.651,020191,0,20.19,3742.84
 WEP104,80000,main key: bytearray(b'l\xf2\x85s\x0e'),0:01:03.171651,80000,0:00:04.203573,Key found: bytearray(b'l\xf2\x85s\x0e'),FALSCH,"0:00:00.022431	",203573,04,4203.573,"22431	",0,22.43,4226.00
 WEP104,20000,main key: bytearray(b'W\xc2l\xb0\xed'),0:00:13.507921,20000,0:00:00.704708,,WAHR,0:00:00.594696,704708,00,704.708,594696,0,594.70,1299.40
 WEP104,30000,main key: bytearray(b'\x1a\xaeo\x00\xe5'),0:00:20.870767,30000,0:00:00.830158,Key found: bytearray(b'\x1a\xaeo\x00\xe5'),FALSCH,0:00:00.006838,830158,00,830.158,006838,0,6.84,837.00
 WEP104,40000,main key: bytearray(b'\x86\xc3_P\x15'),0:00:19.365196,40000,0:00:01.108701,Key found: bytearray(b'\x86\xc3_P\x15'),FALSCH,0:00:00.005889,108701,01,1108.701,005889,0,5.89,1114.59
 WEP104,50000,main key: bytearray(b'$\xde\x00\x98K'),0:00:21.584180,50000,0:00:01.415076,Key found: bytearray(b'$\xde\x00\x98K'),FALSCH,0:00:00.007479,415076,01,1415.076,007479,0,7.48,1422.56
 WEP104,60000,main key: bytearray(b'Z\r\xea\xf8\xa5'),0:00:35.977024,60000,0:00:01.660354,,WAHR,0:00:00.274661,660354,01,1660.354,274661,0,274.66,1935.02
 WEP104,70000,main key: bytearray(b']\x03}\x97\n'),0:00:34.832795,70000,0:00:02.857630,Key found: bytearray(b']\x03}\x97\n'),FALSCH,0:00:00.019916,857630,02,2857.63,019916,0,19.92,2877.55
 WEP104,80000,main key: bytearray(b'\x8f\x98\xbaB\x99'),0:00:34.277401,80000,0:00:02.151450,Key found: bytearray(b'\x8f\x98\xbaB\x99'),FALSCH,"0:00:00.011640	",151450,02,2151.45,"11640	",0,11.64,2163.09
 WEP104,20000,main key: bytearray(b'\xa0\x96:\xe6\xd7'),0:00:08.723132,20000,0:00:00.542067,Key found: bytearray(b'\xa0\x96:\xe6\xd7'),FALSCH,0:00:00.003802,542067,00,542.067,003802,0,3.80,545.87
 WEP104,30000,main key: bytearray(b'Ym\xfa^['),0:00:21.743813,30000,0:00:01.650579,,WAHR,0:00:00.606784,650579,01,1650.579,606784,0,606.78,2257.36
 WEP104,40000,main key: bytearray(b'\xd1\x03\xf9t\xb0'),0:00:28.446472,40000,0:00:02.196639,Key found: bytearray(b'\xd1\x03\xf9t\xb0'),FALSCH,0:00:00.011644,196639,02,2196.639,011644,0,11.64,2208.28
 WEP104,50000,main key: bytearray(b'q\x05}=\xfe'),0:00:38.836221,50000,0:00:02.750306,Key found: bytearray(b'q\x05}=\xfe'),FALSCH,0:00:00.016069,750306,02,2750.306,016069,0,16.07,2766.38
 WEP104,60000,main key: bytearray(b'\xe2G\xcc\x83\xe5'),0:00:35.639839,60000,0:00:01.643397,Key found: bytearray(b'\xe2G\xcc\x83\xe5'),FALSCH,0:00:00.008228,643397,01,1643.397,008228,0,8.23,1651.63
 WEP104,70000,main key: bytearray(b'\xcaPB\xd5\xe2'),0:00:45.200301,70000,0:00:03.748371,Key found: bytearray(b'\xcaPB\xd5\xe2'),FALSCH,0:00:00.019351,748371,03,3748.371,019351,0,19.35,3767.72
 WEP104,80000,main key: bytearray(b'p\xce\xa6i\xea'),0:00:45.769432,80000,0:00:02.069710,Key found: bytearray(b'p\xce\xa6i\xea'),FALSCH,"0:00:00.011011	",069710,02,2069.71,"11011	",0,11.01,2080.72
 WEP104,20000,main key: bytearray(b'\xa9Ht\x13\x00'),0:00:08.737366,20000,0:00:00.546700,,WAHR,0:00:00.272920,546700,00,546.7,272920,0,272.92,819.62
 WEP104,30000,main key: bytearray(b'j\xe1-\xc5\xae'),0:00:13.074863,30000,0:00:00.826160,Key found: bytearray(b'j\xe1-\xc5\xae'),FALSCH,0:00:00.005006,826160,00,826.16,005006,0,5.01,831.17
 WEP104,40000,main key: bytearray(b'7^Jb\xaf'),0:00:17.262256,40000,0:00:01.110026,Key found: bytearray(b'7^Jb\xaf'),FALSCH,0:00:00.005783,110026,01,1110.026,005783,0,5.78,1115.81
 WEP104,50000,main key: bytearray(b'\xc9o\xe7\x1fc'),0:00:21.600995,50000,0:00:01.377089,Key found: bytearray(b'\xc9o\xe7\x1fc'),FALSCH,0:00:00.006995,377089,01,1377.089,006995,0,7.00,1384.08
 WEP104,60000,main key: bytearray(b'\r4M\xc3C'),0:00:28.354070,60000,0:00:01.757940,Key found: bytearray(b'\r4M\xc3C'),FALSCH,0:00:00.009230,757940,01,1757.94,009230,0,9.23,1767.17
 WEP104,70000,main key: bytearray(b'H\xd9W\x11\xfe'),0:00:33.317969,70000,0:00:01.919627,Key found: bytearray(b'H\xd9W\x11\xfe'),FALSCH,0:00:00.009860,919627,01,1919.627,009860,0,9.86,1929.49
 WEP104,80000,main key: bytearray(b'$N\xb5\t$'),0:00:36.789815,80000,0:00:02.194386,Key found: bytearray(b'$N\xb5\t$'),FALSCH,"0:00:00.011562	",194386,02,2194.386,"11562	",0,11.56,2205.95
 WEP104,20000,main key: bytearray(b'\xa3\x89\x0b\xf2\xd8'),0:00:10.926550,20000,0:00:00.561004,,WAHR,0:00:00.299883,561004,00,561.004,299883,0,299.88,860.89
 WEP104,30000,main key: bytearray(b'3B%B\x12'),0:00:13.416786,30000,0:00:01.246431,,WAHR,0:00:00.629119,246431,01,1246.431,629119,0,629.12,1875.55
 WEP104,40000,main key: bytearray(b'&\x85\x96\xd9y'),0:00:21.604583,40000,0:00:02.209694,Key found: bytearray(b'&\x85\x96\xd9y'),FALSCH,0:00:00.011687,209694,02,2209.694,011687,0,11.69,2221.38
 WEP104,50000,main key: bytearray(b'cHA\xd1\x9b'),0:00:26.445256,50000,0:00:01.421223,Key found: bytearray(b'cHA\xd1\x9b'),FALSCH,0:00:00.006964,421223,01,1421.223,006964,0,6.96,1428.19
 WEP104,60000,main key: bytearray(b'r\r8 \xb0'),0:00:30.638873,60000,0:00:01.705421,Key found: bytearray(b'r\r8 \xb0'),FALSCH,0:00:00.008272,705421,01,1705.421,008272,0,8.27,1713.69
 WEP104,70000,main key: bytearray(b'*#\x10qB'),0:00:34.932684,70000,0:00:02.004995,Key found: bytearray(b'*#\x10qB'),FALSCH,0:00:00.009910,004995,02,2004.995,009910,0,9.91,2014.91
 WEP104,80000,main key: bytearray(b'\xbd\xa6h\xf7\xdb'),0:00:45.413993,80000,0:00:04.326588,Key found: bytearray(b'\xbd\xa6h\xf7\xdb'),FALSCH,"0:00:00.023665	",326588,04,4326.588,"23665	",0,23.67,4350.25
 WEP104,20000,main key: bytearray(b'P<\xac\xfd\x9e'),0:00:14.586672,20000,0:00:00.543540,,WAHR,0:00:00.265965,543540,00,543.54,265965,0,265.97,809.51
 WEP104,30000,main key: bytearray(b'\xf2\xac\x04g\r'),0:00:15.427953,30000,0:00:00.824190,,WAHR,0:00:00.268731,824190,00,824.19,268731,0,268.73,1092.92
 WEP104,40000,main key: bytearray(b'\x87T\xaeeD'),0:00:21.396321,40000,0:00:01.084261,,WAHR,0:00:00.428023,084261,01,1084.261,428023,0,428.02,1512.28
 WEP104,50000,main key: bytearray(b'@;xb53\x9d'),0:00:31.072343,50000,0:00:01.372582,Key found: bytearray(b'@;xb53\x9d'),FALSCH,0:00:00.007030,372582,01,1372.582,007030,0,7.03,1379.61
 WEP104,60000,main key: bytearray(b'\n\xd7R\xb4\n'),0:00:39.943709,60000,0:00:01.640065,Key found: bytearray(b'\n\xd7R\xb4\n'),FALSCH,0:00:00.008349,640065,01,1640.065,008349,0,8.35,1648.41
 WEP104,70000,main key: bytearray(b',0:00:39.193712,70000,0:00:02.522999,Key found: bytearray(b',FALSCH,0:00:00.009848,522999,02,2522.999,009848,0,9.85,2532.85
 WEP104,80000,main key: bytearray(b'\xabJE9\xb3'),0:00:41.449272,80000,0:00:02.063558,Key found: bytearray(b'\xabJE9\xb3'),FALSCH,"0:00:00.011071	",063558,02,2063.558,"11071	",0,11.07,2074.63
 WEP104,20000,main key: bytearray(b'n\x10\xaa\xf0\x8e'),0:00:12.524640,20000,0:00:00.613499,,WAHR,0:00:00.512068,613499,00,613.499,512068,0,512.07,1125.57
 WEP104,30000,main key: bytearray(b'\x0b\xc1\xf3\x86\xe5'),0:00:24.548623,30000,0:00:00.839481,,WAHR,0:00:00.287607,839481,00,839.481,287607,0,287.61,1127.09
 WEP104,40000,main key: bytearray(b'\xb4\xf1\xd5%G'),0:00:17.498351,40000,0:00:01.092537,Key found: bytearray(b'\xb4\xf1\xd5%G'),FALSCH,0:00:00.005700,092537,01,1092.537,005700,0,5.70,1098.24
 WEP104,50000,main key: bytearray(b'\x82\x18\x11\xb6\x01'),0:00:22.814292,50000,0:00:01.830012,,WAHR,0:00:00.275580,830012,01,1830.012,275580,0,275.58,2105.59
 WEP104,60000,main key: bytearray(b'\x82\xc3\xcdp\xe4'),0:00:45.958333,60000,0:00:02.056604,Key found: bytearray(b'\x82\xc3\xcdp\xe4'),FALSCH,0:00:00.008217,056604,02,2056.604,008217,0,8.22,2064.82
 WEP104,70000,main key: bytearray(b'\xd0l\x90\xc6\x01'),0:00:30.555142,70000,0:00:01.934040,Key found: bytearray(b'\xd0l\x90\xc6\x01'),FALSCH,0:00:00.009877,934040,01,1934.04,009877,0,9.88,1943.92
 WEP104,80000,main key: bytearray(b',0:00:40.552839,80000,0:00:02.088412,Key found: bytearray(b',FALSCH,"0:00:00.010956	",088412,02,2088.412,"10956	",0,10.96,2099.37
 WEP104,20000,main key: bytearray(b'\xd4.\x1f\xfbM'),0:00:08.965634,20000,0:00:00.544566,,WAHR,0:00:00.279416,544566,00,544.566,279416,0,279.42,823.98
 WEP104,30000,main key: bytearray(b'h\xc3&\ts'),0:00:17.155783,30000,0:00:00.817010,,WAHR,0:00:00.280149,817010,00,817.01,280149,0,280.15,1097.16
 WEP104,40000,main key: bytearray(b'\x05\xf8\x19\x03M'),0:00:17.871907,40000,0:00:01.094227,Key found: bytearray(b'\x05\xf8\x19\x03M'),FALSCH,0:00:00.006625,094227,01,1094.227,006625,0,6.63,1100.85
 WEP104,50000,main key: bytearray(b'C\x1c\xc1\xfe\x9e'),0:00:37.149720,50000,0:00:01.375680,Key found: bytearray(b'C\x1c\xc1\xfe\x9e'),FALSCH,0:00:00.006977,375680,01,1375.68,006977,0,6.98,1382.66
 WEP104,60000,main key: bytearray(b'\x00\x81;xd2^'),0:00:26.694307,60000,0:00:01.647320,Key found: bytearray(b'\x00\x81;xd2^'),FALSCH,0:00:00.008187,647320,01,1647.32,008187,0,8.19,1655.51
 WEP104,70000,main key: bytearray(b'/\tEZ\x0c'),0:00:47.129904,70000,0:00:03.842922,Key found: bytearray(b'/\tEZ\x0c'),FALSCH,0:00:00.020096,842922,03,3842.922,020096,0,20.10,3863.02
 WEP104,80000,main key: bytearray(b'\xcd\xc5\xca\xf7\x08'),0:00:36.867461,80000,0:00:02.137643,Key found: bytearray(b'\xcd\xc5\xca\xf7\x08'),FALSCH,"0:00:00.012557	",137643,02,2137.643,"12557	",0,12.56,2150.20
 WEP104,20000,main key: bytearray(b'8\x89\xdf\xca\xd3'),0:00:08.797723,20000,0:00:00.542027,,WAHR,0:00:00.293224,542027,00,542.027,293224,0,293.22,835.25
 WEP104,30000,main key: bytearray(b'_\xc3v\xf1\xf6'),0:00:17.042341,30000,0:00:00.818176,,WAHR,0:00:00.286330,818176,00,818.176,286330,0,286.33,1104.51
 WEP104,40000,main key: bytearray(b'\xcaI\xde\x00\x16'),0:00:25.914305,40000,0:00:01.104073,Key found: bytearray(b'\xcaI\xde\x00\x16'),FALSCH,0:00:00.005737,104073,01,1104.073,005737,0,5.74,1109.81
 WEP104,50000,main key: bytearray(b'?N\r\x84M'),0:00:23.718607,50000,0:00:01.365677,Key found: bytearray(b'?N\r\x84M'),FALSCH,0:00:00.006982,365677,01,1365.677,006982,0,6.98,1372.66
 WEP104,60000,main key: bytearray(b'\x0e\x04D6\xef'),0:00:34.924801,60000,0:00:01.638106,Key found: bytearray(b'\x0e\x04D6\xef'),FALSCH,0:00:00.008244,638106,01,1638.106,008244,0,8.24,1646.35
 WEP104,70000,"main key: bytearray(b""r\x92\x9f\'f"")",0:00:33.368748,70000,0:00:01.920801,"Key found: bytearray(b""r\x92\x9f\'f"")",FALSCH,0:00:00.009862,920801,01,1920.801,009862,0,9.86,1930.66
 WEP104,80000,main key: bytearray(b'\xa3\xba\xdd\xd1\xc8'),0:00:46.418357,80000,0:00:02.186041,Key found: bytearray(b'\xa3\xba\xdd\xd1\xc8'),FALSCH,"0:00:00.011668	",186041,02,2186.041,"11668	",0,11.67,2197.71
 WEP104,20000,main key: bytearray(b'\x0c_C\x06D'),0:00:08.705273,20000,0:00:00.545885,,WAHR,0:00:00.281056,545885,00,545.885,281056,0,281.06,826.94
 WEP104,30000,main key: bytearray(b'\x94(\xad\xbb\xa7'),0:00:13.094034,30000,0:00:01.584110,Key found: bytearray(b'\x94(\xad\xbb\xa7'),FALSCH,0:00:00.008987,584110,01,1584.11,008987,0,8.99,1593.10
 WEP104,40000,main key: bytearray(b'=5\xb1\xa9\xdc'),0:00:24.910131,40000,0:00:01.095082,,WAHR,0:00:00.272642,095082,01,1095.082,272642,0,272.64,1367.72
 WEP104,50000,main key: bytearray(b'\xdcOc\\\xe1'),0:00:34.236030,50000,0:00:01.369385,Key found: bytearray(b'\xdcOc\\\xe1'),FALSCH,0:00:00.007434,369385,01,1369.385,007434,0,7.43,1376.82
 WEP104,60000,main key: bytearray(b'\x9fW{Xd'),0:00:42.789221,60000,0:00:02.542556,Key found: bytearray(b'\x9fW{Xd'),FALSCH,0:00:00.008266,542556,02,2542.556,008266,0,8.27,2550.82
 WEP104,70000,main key: bytearray(b'q\x86\xf6\xdd]'),0:00:40.008397,70000,0:00:02.601323,Key found: bytearray(b'q\x86\xf6\xdd]'),FALSCH,0:00:00.019963,601323,02,2601.323,019963,0,19.96,2621.29
 WEP104,80000,main key: bytearray(b'DL\xbd\xebK'),0:00:39.893967,80000,0:00:02.093260,Key found: bytearray(b'DL\xbd\xebK'),FALSCH,"0:00:00.010986	",093260,02,2093.26,"10986	",0,10.99,2104.25
 WEP104,20000,main key: bytearray(b'\x1c\x89\xdd\xbf\xdc'),0:00:13.852003,20000,0:00:00.544646,,WAHR,0:00:00.366462,544646,00,544.646,366462,0,366.46,911.11
